--------------------------------------------------
📦 NAMA CONFIG : ResAttributeUpgrade
   Tipe        : ModuleScript
        ["Desc"] = "",
        ["Lv34"] = "",
        ["Lv25"] = "",
        ["Name"] = "K_ATKRANGEBONUS",
        ["Lv24"] = "",
        ["Lv22"] = "",
        ["Lv21"] = "",
        ["Lv16"] = "",
        ["Lv12"] = "",
    },
    ["HpBonus"] = {
        ["Lv7"] = 21,
        ["Lv17"] = 44,
        ["Lv31"] = 74,
        ["Lv3"] = 9,
        ["Lv27"] = 64,
        ["Sort"] = 1,
        ["Lv28"] = 66,
        ["Lv20"] = 50,
        ["Lv30"] = 70,
        ["MaxLv"] = 35,
        ["Lv32"] = 78,
        ["Lv5"] = 15,
        ["Id"] = "HpBonus",
        ["Lv1"] = 3,
        ["Lv10"] = 30,
        ["Lv6"] = 18,
        ["Lv9"] = 27,
        ["Lv2"] = 6,
        ["Lv19"] = 48,
        ["Lv14"] = 38,
        ["Lv8"] = 24,
        ["Lv35"] = 90,
        ["Lv26"] = 62,
        ["Lv29"] = 68,
        ["Lv13"] = 36,
        ["Lv4"] = 12,
        ["Lv23"] = 56,
        ["Icon"] = "rbxassetid://120487189883889",
        ["Lv15"] = 40,
        ["Lv18"] = 46,
        ["Lv33"] = 82,
        ["Lv11"] = 32,
        ["Desc"] = "",
        ["Lv34"] = 86,
        ["Lv25"] = 60,
        ["Name"] = "K_HPBONUS",
        ["Lv24"] = 58,
        ["Lv22"] = 54,
        ["Lv21"] = 52,
        ["Lv16"] = 42,
        ["Lv12"] = 34,
    },
    ["MoveSpeedBonus"] = {
        ["Lv7"] = 21,
        ["Lv17"] = "",
        ["Lv31"] = "",
        ["Lv3"] = 9,
        ["Lv27"] = "",
        ["Sort"] = 3,
        ["Lv28"] = "",
        ["Lv20"] = "",
        ["Lv30"] = "",
        ["MaxLv"] = 10,
        ["Lv32"] = "",
        ["Lv5"] = 15,
        ["Id"] = "MoveSpeedBonus",
        ["Lv1"] = 3,
        ["Lv10"] = 30,
        ["Lv6"] = 18,
        ["Lv9"] = 27,
        ["Lv2"] = 6,
        ["Lv19"] = "",
        ["Lv14"] = "",
        ["Lv8"] = 24,
        ["Lv35"] = "",
        ["Lv26"] = "",
        ["Lv29"] = "",
        ["Lv13"] = "",
        ["Lv4"] = 12,
        ["Lv23"] = "",
        ["Icon"] = "rbxassetid://70892101530289",
        ["Lv15"] = "",
        ["Lv18"] = "",
        ["Lv33"] = "",
        ["Lv11"] = "",
        ["Desc"] = "",
        ["Lv34"] = "",
        ["Lv25"] = "",
        ["Name"] = "K_MOVESPEEDBONUS",
        ["Lv24"] = "",
        ["Lv22"] = "",
        ["Lv21"] = "",
        ["Lv16"] = "",
        ["Lv12"] = "",
    },
}
