--------------------------------------------------
📦 NAMA CONFIG : ResPetsSkill
   Tipe        : ModuleScript
        ["DamageRate"] = 2,
        ["HitForce"] = -30,
        ["HitTime"] = 0.5,
        ["DamageRange"] = 20,
    },
    ["Pet_Dragon_Skill_HolyLight3"] = {
        ["DamageTimes"] = 8,
        ["CD"] = 6,
        ["Time"] = 2.17,
        ["ID"] = "Pet_Dragon_Skill_HolyLight3",
        ["Icon"] = "rbxassetid://95669512080546",
        ["RemoteTime"] = "",
        ["RemoteVelocity"] = "",
        ["DamageStep"] = 0.5,
        ["CtrlTime"] = 2,
        ["HitForceTime"] = 0.1,
        ["RangeOffset"] = "0,0,0",
        ["Desc"] = "K_PET_SKILL_DESC_HOLY_3",
        ["MinDistance"] = 0,
        ["MaxDistance"] = 30,
        ["Title"] = "K_PET_SKILL_TITLE_HOLY_3",
        ["Anim"] = "Anim_Pet_Dragon_Skill_FastCastSpell",
        ["DamageRate"] = 3.2,
        ["HitForce"] = -30,
        ["HitTime"] = 0.5,
        ["DamageRange"] = 20,
    },
    ["Pet_Fox_Skill_Attack1"] = {
        ["DamageTimes"] = 2,
        ["CD"] = 5,
        ["Time"] = 1.67,
        ["ID"] = "Pet_Fox_Skill_Attack1",
        ["Icon"] = "rbxassetid://89975867294341",
        ["RemoteTime"] = "",
        ["RemoteVelocity"] = "",
        ["DamageStep"] = 0.8,
        ["CtrlTime"] = 0.5,
        ["HitForceTime"] = 0.12,
        ["RangeOffset"] = "0,0,-3.5",
        ["Desc"] = "K_PET_SKILL_DESC_FOX_1",
        ["MinDistance"] = 0,
        ["MaxDistance"] = 15,
        ["Title"] = "K_PET_SKILL_TITLE_FOX_1",
        ["Anim"] = "Anim_Pet_Fox_DoubleStrike",
        ["DamageRate"] = 2,
        ["HitForce"] = 30,
        ["HitTime"] = 0.5,
        ["DamageRange"] = 10,
    },
    ["Pet_SkeletonDog_Skill_Spit2"] = {
        ["DamageTimes"] = 15,
        ["CD"] = 10,
        ["Time"] = 1,
        ["ID"] = "Pet_SkeletonDog_Skill_Spit2",
        ["Icon"] = "rbxassetid://90571673170055",
        ["RemoteTime"] = "",
        ["RemoteVelocity"] = "",
        ["DamageStep"] = 0.4,
        ["CtrlTime"] = 0,
        ["HitForceTime"] = 0,
        ["RangeOffset"] = "0,0,-2",
        ["Desc"] = "K_PET_SKILL_DESC_SKULLDOG_2",
        ["MinDistance"] = 0,
        ["MaxDistance"] = 18,
        ["Title"] = "K_PET_SKILL_TITLE_SKULLDOG_2",
        ["Anim"] = "Anim_SkeletonDog_Skill_Spit",
        ["DamageRate"] = 1.2,
        ["HitForce"] = 0,
        ["HitTime"] = 0.5,
        ["DamageRange"] = 10,
    },
    ["Pet_Eagle_Attack2"] = {
        ["DamageTimes"] = 3,
        ["CD"] = 10,
        ["Time"] = 1,
        ["ID"] = "Pet_Eagle_Attack2",
        ["Icon"] = "rbxassetid://78219092393049",
        ["RemoteTime"] = 3,
        ["RemoteVelocity"] = "0,0,-40",
        ["DamageStep"] = 0.1,
        ["CtrlTime"] = 0.5,
        ["HitForceTime"] = 0.1,
        ["RangeOffset"] = "0,0,-12",
        ["Desc"] = "K_PET_SKILL_DESC_EAGLE_2",
        ["MinDistance"] = 0,
        ["MaxDistance"] = 30,
        ["Title"] = "K_PET_SKILL_TITLE_EAGLE_2",
        ["Anim"] = "Anim_Eagle_Atk1",
        ["DamageRate"] = 4,
        ["HitForce"] = 50,
        ["HitTime"] = 0.2,
        ["DamageRange"] = 15,
    },
    ["Pet_SkeletonDog_Skill_Spit1"] = {
        ["DamageTimes"] = 15,
        ["CD"] = 10,
        ["Time"] = 1,
        ["ID"] = "Pet_SkeletonDog_Skill_Spit1",
        ["Icon"] = "rbxassetid://123135652514486",
        ["RemoteTime"] = "",
        ["RemoteVelocity"] = "",
        ["DamageStep"] = 0.4,
        ["CtrlTime"] = 0,
        ["HitForceTime"] = 0,
        ["RangeOffset"] = "0,0,-2",
        ["Desc"] = "K_PET_SKILL_DESC_SKULLDOG_1",
        ["MinDistance"] = 0,
        ["MaxDistance"] = 16,
        ["Title"] = "K_PET_SKILL_TITLE_SKULLDOG_1",
        ["Anim"] = "Anim_SkeletonDog_Skill_Spit",
        ["DamageRate"] = 1,
        ["HitForce"] = 0,
        ["HitTime"] = 0.5,
        ["DamageRange"] = 8,
    },
    ["Pet_Dragon_Skill_Spit3"] = {
        ["DamageTimes"] = 5,
        ["CD"] = 6,
        ["Time"] = 3.77,
        ["ID"] = "Pet_Dragon_Skill_Spit3",
        ["Icon"] = "rbxassetid://75314838380703",
        ["RemoteTime"] = 1.15,
        ["RemoteVelocity"] = "0,0,-110",
        ["DamageStep"] = 0.5,
        ["CtrlTime"] = 1,
        ["HitForceTime"] = 0.1,
        ["RangeOffset"] = "0,0,-4",
        ["Desc"] = "K_PET_SKILL_DESC_ICY_3",
        ["MinDistance"] = 0,
        ["MaxDistance"] = 100,
        ["Title"] = "K_PET_SKILL_TITLE_ICY_3",
        ["Anim"] = "Anim_Pet_Dragon_Skill_MegaSpit",
        ["DamageRate"] = 6,
        ["HitForce"] = 20,
        ["HitTime"] = 0.8,
        ["DamageRange"] = 8,
    },
    ["Pet_Eagle_Attack1"] = {
        ["DamageTimes"] = 3,
        ["CD"] = 10,
        ["Time"] = 1,
        ["ID"] = "Pet_Eagle_Attack1",
        ["Icon"] = "rbxassetid://99635536157761",
        ["RemoteTime"] = "",
        ["RemoteVelocity"] = "",
        ["DamageStep"] = 0.3,
        ["CtrlTime"] = 0.5,
        ["HitForceTime"] = 0.1,
        ["RangeOffset"] = "0,0,-12",
        ["Desc"] = "K_PET_SKILL_DESC_EAGLE_1",
        ["MinDistance"] = 0,
        ["MaxDistance"] = 20,
        ["Title"] = "K_PET_SKILL_TITLE_EAGLE_1",
        ["Anim"] = "Anim_Eagle_Atk1",
        ["DamageRate"] = 3,
        ["HitForce"] = 40,
        ["HitTime"] = 0.2,
        ["DamageRange"] = 11,
    },
    ["Pet_Skill_Test_2"] = {
        ["DamageTimes"] = 15,
        ["CD"] = 8,
        ["Time"] = 2.2,
        ["ID"] = "Pet_Skill_Test_2",
        ["Icon"] = "rbxassetid://104943743040621",
        ["RemoteTime"] = "",
        ["RemoteVelocity"] = "",
        ["DamageStep"] = 0.1,
        ["CtrlTime"] = 0.5,
        ["HitForceTime"] = 0.05,
        ["RangeOffset"] = "0,0,-5",
        ["Desc"] = "K_PET_SKILL_DESC_2",
        ["MinDistance"] = 0,
        ["MaxDistance"] = 10,
        ["Title"] = "K_PET_SKILL_TITLE_2",
        ["Anim"] = "Pet_Test_2_Akt",
        ["DamageRate"] = 2,
        ["HitForce"] = 20,
        ["HitTime"] = 0.1,
        ["DamageRange"] = "5,6,10",
    },
    ["Pet_Fox_Skill_Attack3"] = {
        ["DamageTimes"] = 1,
        ["CD"] = 10,
        ["Time"] = 2.87,
        ["ID"] = "Pet_Fox_Skill_Attack3",
        ["Icon"] = "rbxassetid://135244583923721",
        ["RemoteTime"] = "",
        ["RemoteVelocity"] = "",
        ["DamageStep"] = 1,
        ["CtrlTime"] = 1,
        ["HitForceTime"] = 0.12,
        ["RangeOffset"] = "0,0,0",
        ["Desc"] = "K_PET_SKILL_DESC_FOX_3",
        ["MinDistance"] = 0,
        ["MaxDistance"] = 15,
        ["Title"] = "K_PET_SKILL_TITLE_FOX_3",
        ["Anim"] = "Anim_Pet_Fox_Ult_FireMeteorV",
        ["DamageRate"] = 20,
        ["HitForce"] = 40,
        ["HitTime"] = 2.53,
        ["DamageRange"] = 22,
    },
    ["Pet_Fox_Skill_Attack2"] = {
        ["DamageTimes"] = 3,
        ["CD"] = 5,
        ["Time"] = 2.5,
        ["ID"] = "Pet_Fox_Skill_Attack2",
        ["Icon"] = "rbxassetid://88352747091254",
        ["RemoteTime"] = "",
        ["RemoteVelocity"] = "",
        ["DamageStep"] = 0.8,
        ["CtrlTime"] = 0.5,
        ["HitForceTime"] = 0.12,
        ["RangeOffset"] = "0,0,-4",
        ["Desc"] = "K_PET_SKILL_DESC_FOX_2",
        ["MinDistance"] = 0,
        ["MaxDistance"] = 15,
        ["Title"] = "K_PET_SKILL_TITLE_FOX_2",
        ["Anim"] = "Anim_Pet_Fox_TripleStrike",
        ["DamageRate"] = 3.2,
        ["HitForce"] = 30,
        ["HitTime"] = 0.5,
        ["DamageRange"] = 15,
    },
    ["Pet_Eagle_Attack3"] = {
        ["DamageTimes"] = 20,
        ["CD"] = 30,
        ["Time"] = 2.4,
        ["ID"] = "Pet_Eagle_Attack3",
        ["Icon"] = "rbxassetid://112501251540544",
        ["RemoteTime"] = "",
        ["RemoteVelocity"] = "",
        ["DamageStep"] = 0.3,
        ["CtrlTime"] = 0.5,
        ["HitForceTime"] = 0.1,
        ["RangeOffset"] = "0,0,-12",
        ["Desc"] = "K_PET_SKILL_DESC_EAGLE_3",
        ["MinDistance"] = 0,
        ["MaxDistance"] = 45,
        ["Title"] = "K_PET_SKILL_TITLE_EAGLE_3",
        ["Anim"] = "Anim_Eagle_Atk2",
        ["DamageRate"] = 0.8,
        ["HitForce"] = -30,
        ["HitTime"] = 2.2,
        ["DamageRange"] = 30,
    },
    ["Pet_SkeletonDog_Skill_Round"] = {
        ["DamageTimes"] = 20,
        ["CD"] = 10,
        ["Time"] = 1.07,
        ["ID"] = "Pet_SkeletonDog_Skill_Round",
        ["Icon"] = "rbxassetid://118285185075701",
        ["RemoteTime"] = "",
        ["RemoteVelocity"] = "",
        ["DamageStep"] = 0.5,
        ["CtrlTime"] = 0,
        ["HitForceTime"] = 0,
        ["RangeOffset"] = "0,0,-2",
        ["Desc"] = "K_PET_SKILL_DESC_SKULLDOG_3",
        ["MinDistance"] = 0,
        ["MaxDistance"] = 20,
        ["Title"] = "K_PET_SKILL_TITLE_SKULLDOG_3",
        ["Anim"] = "Anim_SkeletonDog_Skill_Round",
        ["DamageRate"] = 1.5,
        ["HitForce"] = 0,
        ["HitTime"] = 0.5,
        ["DamageRange"] = 15,
    },
}
